Eigenvector Count,Signal Matrix Type,Model Matrix Type,MSE
20,M_incidence,M_shiftDirected,0.11771589697917428
20,M_incidence,M_laplacianDirected,0.15911431834773065
20,M_incidence,M_normalizedLaplacianDirected,0.16798838081303935
20,M_incidence,M_moebius,0.10552090839451354
20,M_incidence,M_moebiusLaplacian,0.16334502412251686
20,M_incidence,M_modifiedMoebius,0.15725777320200768
20,M_incidence,M_shiftUndirected,0.09009912256473658
20,M_incidence,M_laplacianUndirected,0.11005223551029991
20,M_incidence,M_normalizedLaplacianUndirected,0.1517330687802558
20,M_incidence,M_leftNormalizedLaplacian,0.13729603569459262
20,M_incidence,M_incidence,0.08082039762168475
20,M_incidence,M_normalizedIncidence,0.12098491161434828
20,M_normalizedIncidence,M_shiftDirected,0.14634553987260943
20,M_normalizedIncidence,M_laplacianDirected,0.1776307291811316
20,M_normalizedIncidence,M_normalizedLaplacianDirected,0.1781400010684
20,M_normalizedIncidence,M_moebius,0.08845025196508374
20,M_normalizedIncidence,M_moebiusLaplacian,0.16066942169787886
20,M_normalizedIncidence,M_modifiedMoebius,0.13882084682889798
20,M_normalizedIncidence,M_shiftUndirected,0.08412681868321578
20,M_normalizedIncidence,M_laplacianUndirected,0.12303472271972131
20,M_normalizedIncidence,M_normalizedLaplacianUndirected,0.17093297487112172
20,M_normalizedIncidence,M_leftNormalizedLaplacian,0.15579072958005688
20,M_normalizedIncidence,M_incidence,0.08701657789048468
20,M_normalizedIncidence,M_normalizedIncidence,0.1407954159181454
